i,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
778,10.916342877,0.4617651038,5.1233455446,81.681162271,11.501042637,2.6980435931,0.4427530951,13.229910975,13.504493806,88.617745182,19.206279139
779,13.415800474,0.2055492333,12.739184246,59.102260144,14.910561012,0.4817354673,0.2989690957,10.149188861,7.4688676349,244.67480287,-2.419956093
780,10.874357326,0.2091644064,5.0071424898,145.06027082,8.4119326068,3.3218715832,40.557072279,17.74996737,17.786675908,173.61293125,18.434441071
781,5.7315178949,0.3704971924,5.6303660062,79.224191383,4.3919891637,1.3274766486,4.3571350171,11.638369654,11.411067818,124.74406743,12.278776458
782,5.6753559855,0.9075912285,13.218677434,79.455272818,6.8689907381,2.1157159005,0.0004596566,15.574698976,11.174457138,156.38291376,-6.018789146
783,4.3922202584,6.7790873984,6.0068477648,68.922157863,-0.948364663,13.831360955,7.4053487E-6,12.365862002,17.969430297,91.690462314,63.958327412
784,8.3211146051,0.0035718844,13.543941015,95.063260102,10.960217716,0.2827717167,102.11311777,17.157187678,17.423869111,145.55388824,19.561059999
785,15.00882636,98.84547316,13.762134392,123.57312983,17.763660554,198.30176125,0.0012485277,10.193776496,109.81809515,255.41478504,805.40165944
786,16.230462045,32.183886562,11.787442517,119.92378686,15.871714634,65.087806953,1.2804692229,17.072257705,51.506243653,348.19755495,286.64239737
787,8.0808506348,0.0044488067,6.313614506,91.561111924,4.7968410716,1.0464746855,0.2316756902,15.677432335,15.220677562,76.042729191,9.3600158628
788,13.604065614,0.3088418428,9.5344399542,150.98634728,12.433087374,0.9243995297,0.0290059925,13.94918297,12.256375531,50.3731167,9.9962500967
789,16.91253939,22.410057348,10.917756295,103.88755656,17.594241595,45.25926596,3.0843300768,15.288398905,37.99561192,248.97969539,197.41067259
790,10.296419531,46.919360877,7.5737059268,186.69466287,12.607284839,95.0882262,0.0130823889,13.325840613,60.345299819,252.87698003,389.17244264
791,18.569897954,621.09969147,9.6211652712,107.48141772,20.067631017,1242.5027298,0.0081046478,17.539550595,641.27120458,297.65464807,4997.2822653
792,14.875126129,0.9944873873,11.011724591,108.99483378,16.267539821,2.1105487396,1.0507642354,17.887761448,17.878505338,185.64129684,21.441108382
793,7.5439391941,2.4928613,14.155349345,5.5272510956,8.9144192544,5.8711230923,0.0107863359,17.80738214,20.896281193,367.14394363,46.374651613
794,8.1174617391,0.2725624497,14.63758395,197.4740791,5.7803797517,1.2732770861,488.74793129,14.373689419,13.641639811,365.8909649,10.84534712
795,5.1451338255,0.0271693137,6.8970545483,172.77104791,4.6848776607,1.5945672073,880.73677604,15.920733749,18.067287479,130.75632774,28.03508473
796,6.5893596874,2.5028942252,6.2318544096,143.58667965,2.3283902692,6.2186755917,0.0034735097,16.313991516,18.451326777,211.32901097,37.161816092
797,15.2359498,0.1047181179,9.4418878781,222.24310881,16.866888543,1.1046351905,0.1682729782,10.832642816,10.756769878,205.4690126,12.17877943
798,14.180030789,3.6376333051,9.0798236495,109.58753127,12.765578888,7.5887560416,8.0661405161,14.444205651,18.76827524,187.11069143,49.6004831
799,7.6320227278,0.0170881415,6.1333784559,19.73966485,8.3973838959,0.3882970571,0.8333251945,13.970709855,16.216498387,263.29269032,25.281085253
800,6.1837294622,52.355245,11.780285652,103.86210509,10.484017732,105.52073456,21.302571832,14.663503586,65.983839524,202.45413809,429.4557668
801,9.209936705,0.0339356934,12.951945755,80.819816806,2.3798019082,2.0885071296,65.201932452,15.831433422,14.13500867,140.41848253,9.6643138533
802,9.3811044942,0.0510326486,7.4271112692,173.08315662,10.409963989,0.5606990288,0.9170980298,17.697960727,15.957593178,180.30997779,3.5155981412
803,15.387609112,3.2806797472,14.687359407,64.443995353,16.875030833,6.6502792441,5.397209535,15.175114154,14.382239293,184.4805661,23.964971235
804,11.427141753,3.6280919257,7.0350007024,66.179114635,13.049448157,7.7057801205,534.48517656,15.423894859,18.649245229,68.713709998,39.236457217
805,8.4345726876,3.8139319933,6.2231640477,109.70721215,8.7816666258,7.8752764036,0.0012465437,17.174101349,23.137862875,-33.46960659,55.604169726
806,6.5107713448,0.0213777642,13.105909186,121.14717403,-2.098304315,1.664424566,380.80993723,11.42991018,11.692787517,66.234535654,13.006017211
807,9.6175101298,0.3136016776,12.10852499,117.3644036,14.00912302,1.4186730438,4.9381657E-6,14.220862774,14.400503652,164.28242032,13.671600166
808,6.0191031316,1.1494203112,9.1163593317,122.08099364,6.3131187203,3.5662112421,0.0430091755,10.924392924,12.616746794,169.45918011,20.171492906
809,10.889799416,3.1672045415,12.350174374,58.065514407,12.314124148,6.9797953177,0.0114853559,16.161379444,18.838214809,373.00024227,39.818281776
810,9.120598838,0.0097958648,10.964659972,69.312807204,9.7060720963,0.6157822474,0.1093592614,11.270783835,12.218101624,192.73654154,17.650992877
811,2.7828657011,40.246591923,11.128653733,82.930559483,0.9892158204,80.711564782,0.1289070777,17.876283802,59.045338489,215.94875181,342.49758151
812,10.858761704,2.2552919829,11.643536494,67.602149383,10.006673775,4.8271540921,0.107930853,14.779749716,18.168998328,223.03071467,37.851965067
813,14.33900455,55.226123606,6.3424192468,214.53155431,16.560783425,110.61007123,0.0068482011,17.597084481,74.993650156,185.66596397,474.29297397
814,14.106571273,3.1626515367,7.1318849,153.24771494,10.192200401,6.8545492243,0.0543472691,13.074886919,12.175786873,117.49014656,19.296993094
815,14.832230153,1300.9425885,7.858519616,125.44898196,11.499543108,2603.1733891,0.0380313319,17.536539361,1322.9552299,142.8115517,10446.222967
816,15.483707419,14.794645855,8.7556558492,77.093813415,14.960611835,30.352784949,0.1396287472,13.670826563,26.075089948,168.78516151,124.42927184
817,13.178664471,0.9925262298,12.149380477,94.505712076,12.506463962,1.9962462903,94.052866736,10.638647095,10.393873839,159.98167368,11.358847714
818,18.976768086,0.6834104455,9.6999673008,145.70101397,12.901265274,1.3934174713,0.8753363624,10.102960855,8.0991229712,274.24242061,5.1642721847
819,9.2488589811,0.9510217365,9.9922728562,57.231913174,6.0612859421,6.0427700097,0.0024554635,12.196264547,11.542141997,181.98718062,6.6935225263
820,12.480899565,0.2800882658,6.8981020208,46.642025991,9.8437287236,1.8957588195,0.0899206677,10.570383132,9.4759435838,127.51589973,4.7824039148
821,13.103271839,2.9922176676,10.416316146,127.82979023,9.7094894484,6.3585651691,0.1610740275,14.384204788,20.244892992,311.58829336,55.549882244
822,13.61666099,0.7820417062,5.8023926759,65.389083253,15.907872005,5.3560418263,3.1791647162,17.709602125,19.3499474,292.21697768,27.914854176
823,7.3825555607,1.2991978103,5.0632412965,172.03951014,8.5584575536,3.6371191198,2.9879449246,15.427203919,17.503495808,211.41247312,26.028344931
824,12.628515971,15.427268777,9.0968529061,56.223316158,14.424763742,30.888962884,0.0899674762,16.754680044,31.814251744,276.01763308,138.61156139
825,7.8237529761,0.0040321951,5.9901310182,167.22252857,13.355800579,1.6362474122,58.071376601,12.961068691,11.909094762,344.59037625,3.8523520321
826,-0.584689841,1.4805941211,10.354003653,187.71910864,4.6438891424,4.2984639389,0.0777024607,14.551735608,15.410079194,-0.673514115,26.086005089
827,12.732026827,1.7483793812,7.132463717,114.22103911,12.963947409,3.7331426009,0.0101631198,15.324058569,16.789378876,143.47281595,29.410853872
828,17.307126209,1.9105892338,6.5825012194,43.21187544,16.391535839,4.6906460978,0.0499430929,12.319926751,16.114744632,200.27029671,36.598165042
829,9.5350441221,0.059273317,8.2209459288,109.90910594,9.6754442951,5.4079680414,1.5491908998,11.951306694,12.257281401,329.07648004,13.939855461
830,8.4707888489,7.8691231345,14.756168923,74.415441867,9.5398051153,16.95243943,71.08190911,11.679349338,14.73353874,128.4324824,49.139105683
831,13.635948916,0.2834720651,13.256556633,137.43528733,18.361060907,2.0645600744,0.2451834471,17.114761598,17.877480746,176.25239784,24.43874729
832,9.9791287982,11.088905879,14.669385631,112.77402882,12.652749325,23.24966984,0.054223279,11.593388897,19.704171716,232.38179461,85.154870014
833,14.58652735,0.0092224432,5.9372176933,44.509904098,15.527414658,3.7536982473,0.003595245,15.913201365,15.059988436,306.03201824,13.832981403
834,1.402574716,0.1180866521,10.655378083,115.48222975,-0.49984263,1.4852198795,33.416585146,12.278444492,11.815716116,142.01277834,5.281727174
835,15.96775582,0.0437844924,13.692685449,68.04590017,11.742933957,1.0517495743,0.0016532383,15.44465592,13.966469804,65.965132028,13.722245492
836,12.168963812,428.6300499,11.127413072,65.961255477,15.026932605,858.73414017,0.2999617396,12.870597539,442.28093168,40.716472283,3444.9683161
837,7.3097786945,0.9816448326,7.0206047278,145.36063473,13.172674297,3.5278385265,0.0231919115,12.692719126,15.744932815,22.07145784,27.692911676
838,14.936579634,0.0014840058,13.289826842,111.91488758,9.5609714895,1.0285148319,1.5179831655,17.76226291,17.093417422,277.19996182,12.018747367
839,7.928786485,17.344535735,8.450254604,59.411605179,8.3406865661,34.951212066,0.0000159718,12.098585242,33.034503203,167.02903053,166.94994101
840,7.4831973812,0.002973855,11.906129465,126.29619086,5.9299142382,0.7488363558,29.696634256,10.514221806,11.646456406,118.09922151,16.487432187
841,17.112267889,1.0602594798,14.410336809,117.94893427,13.983105099,3.268452678,0.0469159781,12.420819801,13.361241727,212.61949734,13.599257248
842,9.1074707174,0.1459058723,5.2371392167,129.31745756,10.464063787,0.3192989837,3699.7822234,15.541888754,16.972650811,319.82347936,27.668605285
843,7.4066548194,1.6255971261,11.005733416,-9.511635722,8.64131234,3.7343135751,0.0489162527,10.590794448,13.474957449,295.39179494,28.934357874
844,1.5480813311,3.2848082521,6.2737635762,114.53061634,2.7072130465,7.5426440735,0.3158748277,13.341957366,15.461183136,128.09659408,36.872257685
845,9.6897715343,0.0426345752,14.485573573,65.622337217,11.199596055,1.0986260361,0.3413647166,14.646623178,13.803771795,287.65662148,10.505390831
846,13.63644323,0.1500068807,10.563337885,108.30534936,11.625366867,2.397076563,30.798843049,10.862951752,9.9509578305,179.61336937,10.781940584
847,13.158005083,4.6652882218,10.629762279,65.182307935,16.220296906,9.6278218668,0.0240831587,15.110228224,21.327966709,340.23556052,56.405835268
848,9.1459903295,0.2902006967,7.4583809508,95.104122591,10.232689709,3.0620251924,0.3102937259,17.697138369,12.714222353,136.53460768,-9.931780689
849,13.277697427,1.4591689262,8.9428081335,32.817374972,14.42976754,3.9758097294,10.790339524,16.428089607,16.650488104,212.93245478,18.674661498
850,6.956582221,6.3590978617,10.022550679,187.17759931,10.867156476,14.852841585,0.0017406856,17.499757867,24.411770716,280.19713899,72.383722615
851,-2.126319075,31.220037677,11.996607211,71.679259324,-3.086445134,62.885835257,531.63170577,14.725518568,42.721563975,141.17366445,244.50141834
852,7.1670910669,19.990720582,9.2598050853,85.662176537,12.161880539,39.983782439,0.0009613685,17.430765561,37.893126419,380.3013528,183.90167754
853,22.62636385,5.1829949324,8.3960615906,139.80237844,23.588326435,13.01165462,0.1380999175,17.178400054,22.333316705,296.60932181,57.408735289
854,6.9868567105,0.0620161584,14.921453143,120.65190206,7.2322782435,0.4215615442,7.3303738646,14.580806216,15.383110504,242.18007046,17.069961771
855,17.05729903,1.3536284186,13.6287578,71.632802682,17.944954259,4.0596137637,3.249545413,12.912639798,16.234167564,152.02916848,37.361970433
856,15.966547676,5.9472656428,13.996901111,119.1691044,17.999044524,13.415965328,383.37915862,10.808791045,19.189189624,245.67711532,74.396554888
857,14.718093508,0.4453007269,8.4956587402,97.906225818,9.5260030062,1.530793437,0.0955746077,12.118176517,13.725447302,339.63511195,21.014026827
858,10.596692291,0.040167523,8.1805346176,158.03796162,12.788987779,0.8725367125,651.50471663,15.106905213,17.032348059,290.30020196,22.952915517
859,11.421009818,0.0129256795,11.104223941,93.982937289,9.1828846113,0.1236078195,3.9769888726,10.241281726,13.185690675,157.98305677,29.864569636
860,5.2833976701,0.3761126292,6.9079107614,129.68249632,5.099704652,3.4022422679,0.0394125753,12.918829655,15.162876731,276.22443737,31.038397397
861,11.919312546,0.0594124798,12.922356477,123.79566169,13.628133207,0.2537635928,0.9024720075,11.047163889,11.305757103,247.42051395,10.595766849
862,17.655849399,3.2334081533,5.9247671072,-7.109697492,22.066321843,7.0072144204,0.0116955076,15.736830062,16.323829899,384.11966632,22.506545784
863,7.6133202961,3.7853191566,8.5201025864,114.85238907,2.3478080638,7.7682108025,407.55420761,16.918134346,22.592199268,304.59721949,54.912856815
864,20.589283473,0.0011994405,11.679708029,52.006421604,21.903986192,0.0455843908,60.479226946,16.918141148,14.98943806,181.07708365,3.6793967553
865,11.203912214,1.0969400066,12.436806787,99.658236849,10.509100944,2.649724765,1.1922978873,13.499251304,14.901368377,103.76924448,23.108521987
866,4.5580863582,800.62554348,6.7009278907,132.78684716,8.4437914446,1602.2904234,0.6737075973,10.744648695,812.70328188,177.23839468,6425.9003605
867,13.883787478,0.0298470784,13.3654701,36.905306257,16.589703808,0.3084898968,11.396070384,15.966080687,18.441111111,266.91241319,24.917246059
868,14.898133043,0.2167870965,10.895449652,102.01268842,16.04057516,0.4418143247,18.545633587,16.606816533,16.541034597,117.08869578,18.168329899
869,16.7086259,0.9809911225,13.854720131,139.72748099,17.509673931,3.9624129625,0.018509072,10.106030744,10.882121855,244.88404541,15.543564374
870,6.3197914683,0.0007087149,13.957279128,20.795265741,0.9893338316,0.2832940121,0.2793705936,17.7152692,13.604444231,189.59444068,-2.847885417
871,10.037633815,2.5703257219,9.6590472221,177.54651419,8.8605972555,5.2586401337,0.0410239888,12.918078707,14.986735773,154.84007481,34.475771356
872,11.247059334,1.9531019047,12.354599329,164.70030387,12.613777367,5.4327624087,0.0018343764,17.145320378,18.492570032,346.6231144,27.206474156
873,12.338364932,0.0032232029,8.6050539108,158.223012,17.426863788,1.3461052483,130.36280222,17.77163206,18.380626148,201.37779628,19.105928527
874,6.2148327787,9.6261943291,8.8185236341,-6.825196594,5.5454538091,21.113057386,1.5912515073,14.899797922,25.345609156,177.0774544,95.491892757
875,3.2122325536,74.594298202,13.382441843,129.22801483,1.803167795,150.38735489,0.0174167145,10.880806737,87.138017026,355.76883043,619.56265755
876,8.8305002847,0.1247240217,10.524045362,60.857664004,7.0329353769,0.2873871813,81.382021664,15.538079492,14.826924893,206.11442236,13.263539411
877,17.214602343,11.941683948,12.70095786,111.70963643,16.885689933,24.388277815,0.1949553507,17.637366466,32.019380074,114.79044007,124.96540087
878,2.7448687168,0.2904699898,9.9984853924,185.43738179,1.5286164123,1.2615172218,0.0097646369,11.728652888,13.897112357,233.49024709,22.184647145
879,11.236737551,1.8008168075,9.4923339153,179.13872896,5.3080660571,5.5572788295,3.3076178E-6,10.019958239,11.193196392,335.09846816,19.966054281
880,14.88466459,1.4792262429,9.2255388686,116.87708115,11.927196309,3.9642807362,0.0706995857,16.18897967,16.763546351,469.18554252,23.317939889
881,8.8039191544,316.07332125,12.483324966,160.9869342,8.6957396282,632.54588702,0.0001582947,16.687447376,333.83861979,91.159455527,2549.5364696
882,13.35924381,6.750623252,5.4645256002,-39.66265814,10.957565037,13.608075845,0.526285465,14.661924346,19.220808943,236.15317741,58.150223307
883,4.6707724048,1.8333329303,14.894808023,143.06213968,5.2536204466,4.4037384288,0.0533168497,15.291158749,15.519348725,332.14378764,20.789616474
884,8.5632204944,2.2391443016,7.2719771193,26.866974297,6.2874588733,5.2482132431,113.4908348,17.171211689,22.379444508,118.35603601,42.760046491
885,17.870675601,0.5093173528,5.4653486239,125.16186487,15.923092656,1.3708925981,0.0401646025,12.983254553,11.00461353,146.75699238,3.245359593
886,4.8348218673,0.0716790414,8.4155858231,176.35346102,2.846773851,0.6631799611,369.1231877,12.861297426,13.483952623,252.4537264,19.432182245
887,3.6836744346,1.6999566679,12.769835241,137.93736683,5.6870054188,4.2637058484,4.098249616,13.142948614,16.249697929,186.83509887,37.059949243
888,19.263425001,0.2949533025,9.9310896569,91.96453915,23.701240523,2.7256878871,0.0000494023,17.855538033,19.851630135,268.47217749,32.275776141
889,9.9387531882,0.768904311,9.7666097035,121.80652054,6.5456887792,2.8784148481,8.6086332229,16.041335228,15.874821104,274.6090151,13.416203486
890,8.2628711597,0.030474448,8.8265282679,49.340085694,6.498903662,0.9820672836,0.037346907,10.908402749,13.373540021,195.63468725,19.523641593
891,1.6635210517,0.0046816177,5.5496771171,47.685541851,3.9362670317,0.0540275728,1.1907828202,15.186267904,14.109481259,125.80794298,8.2365854042
892,10.341322067,0.8332026022,13.015624377,111.11413221,13.570689147,1.8988700827,3.3099531192,11.883826041,12.958232198,235.2780014,22.907014921
893,15.856123982,0.0100864675,10.24450104,133.58928373,15.715961423,0.9578479981,0.4844203799,11.113315162,13.169033963,110.2115099,20.943255611
894,9.2662499622,21.00758897,7.5377697323,64.797120356,9.1537514895,42.087490835,0.0203846871,12.531285753,34.208876831,286.30463137,183.69781454
895,9.9387581375,4.4571611378,10.72059355,113.80711559,4.8300635996,11.841079408,2.9597732722,15.352762817,21.801361625,249.47063637,61.951907615
896,4.7294414078,0.1799946602,12.423745923,155.0735376,4.7018954993,0.7983134789,0.0092632296,10.199473407,9.9572056245,293.60793935,12.594662952
897,11.755993815,8.6396076765,5.6075660468,24.235902251,13.989130593,18.673563587,2.3206034818,13.841397135,24.4662691,109.58462294,96.603473012
898,8.8757685918,373.21358676,14.572098017,39.684896121,13.237213139,748.06151756,0.0270553452,13.550212705,386.19467919,117.89173981,2998.4503272
899,13.354953219,7.8846680345,13.598606306,68.643202122,13.799618935,16.932199856,0.015877294,17.727133427,25.587225466,242.82378498,81.676834974
900,15.751127669,0.2241018702,5.4379204337,112.85451144,17.49520466,0.4636637126,95.184633466,14.692131205,17.125220805,159.21312605,28.447640519
901,13.985712629,1.1802539357,14.963222533,88.073298065,16.253249311,4.9029940495,0.5785596925,13.285221098,16.080055433,-25.46496096,34.226989205
902,2.437728669,392.19274352,13.163692443,180.79925242,3.9220630285,784.9618377,0.0002784614,12.642911879,405.42713485,129.39451626,3153.7200877
903,13.009904901,0.0246428858,6.4147708385,111.90203594,15.522370257,0.2178261649,0.0683726496,13.840689422,12.284115817,200.61337819,5.6983980567
904,14.1654145,27.301265321,14.11764217,100.8277368,13.505412886,54.86163714,27.270975413,14.312314684,40.646788928,252.44966615,230.52982497
905,17.810479883,10.194756406,12.450519361,33.298036291,17.796133365,20.91733117,0.0991624541,11.866032974,24.749016615,389.10992774,104.8632913
906,10.32960538,2.0974924102,9.2898337516,75.056940576,10.68032868,4.37830044,0.4994755724,17.155689466,19.104312738,247.94578461,35.320318559
907,13.091334295,9.0496990064,5.6872831149,140.31337572,13.806799908,19.965251838,0.0024422068,14.553680899,24.019079291,85.919513872,90.007391141
908,3.7730200188,0.5301886972,5.8102372479,13.924737972,3.3718865518,4.9901856734,0.0004761763,15.001499171,12.706192268,231.67299323,6.6484377402
909,13.056634993,0.0091262947,13.844318729,74.935983068,13.787064202,1.6140871655,1.7885399088,15.752477034,17.573177236,183.20141269,27.197188951
910,15.343919079,1.7203635945,13.507897602,84.665996082,15.681579554,4.1272306662,1.5565127974,14.747289477,15.993170508,309.8160825,29.214752641
911,0.3793961275,0.4609062907,14.751991662,38.485802258,-1.536109683,1.6383324865,5.5226620161,16.664370097,16.005964764,215.52962138,14.847613628
912,10.08496099,3.0664346552,6.3817783778,77.904941291,5.7039882106,6.6152387622,0.1857231988,15.469182416,19.031424065,195.81215481,41.141809821
913,15.210950696,0.7847690639,11.506609133,116.88863431,9.683865393,3.1616952698,0.0424557769,12.41167123,11.850343968,26.464667696,14.901266408
914,10.092390634,0.0221196516,11.587695217,-37.28160403,13.972351556,0.3473292268,2.8136888345,14.534823617,16.745908887,206.88299505,28.695948578
915,8.9793868248,3.091494049,12.915442231,247.49917619,11.836726513,7.9591006465,0.4168728971,10.255548477,11.793578196,252.09491305,26.313803115
916,-3.387503929,0.0070434508,6.5917137179,152.92289078,-2.155677345,0.9568638952,0.0130275946,15.695787302,18.211712771,219.74295628,29.968040954
917,15.484781581,305.19540162,11.461853095,82.841604322,18.647593661,611.77998158,1.2555229887,10.716868464,312.19064183,237.96224064,2435.9314602
918,10.76866308,0.0423460964,7.1135017425,127.42491822,10.530808383,1.4811535257,0.0596615977,16.324202079,16.933261644,365.44402402,20.329429848
919,3.526579097,20.029900107,13.699593255,136.02649164,2.5837066771,40.734312399,0.0002948527,13.599050058,37.256581706,339.4154138,194.25282008
920,0.312383765,49.779288126,11.802419264,147.44411675,-6.839241906,101.2248465,3.0765772078,16.53679376,64.160550257,247.71419938,405.36445229
921,13.40294064,1.070400198,10.383355457,109.78894107,16.771414323,2.7301315126,5.1923806057,13.873696158,16.954309005,108.88023566,31.068223655
922,3.4042501162,0.0259515528,7.8579222005,99.630240822,7.6075243888,1.6885137296,0.0013093683,10.673440185,11.769102178,390.6314508,19.437711303
923,10.654962845,3.8818804145,8.0430693985,143.59471186,10.387316283,9.7049362472,1.1685583053,16.572806436,22.72216339,196.46687148,58.623683282
924,18.997894878,0.2470526747,13.862816314,166.08455589,21.189497351,2.9655485222,64.514271825,14.588800611,16.036418896,271.81297437,23.013578244
925,10.081815809,5.8418005029,8.0964651532,56.293228047,12.949569192,13.013048628,0.0000665851,11.974080295,17.701152935,163.75710428,59.428630682
926,6.4206401825,0.6910375165,11.726552246,42.319788562,5.9207671093,1.4646526428,43.664332427,11.527656627,13.623894608,374.67030622,20.09385036
927,5.3105981826,0.9109854895,12.886472846,188.18736827,4.805052253,2.3889059465,0.3217135738,16.141946516,15.306034721,195.30178856,8.4388241396
928,8.6546343215,21.239184826,14.241864769,38.127853571,7.9188868538,44.776589305,0.037410622,17.616034858,40.611284621,104.86882525,198.1167796
929,7.2499047263,7.7264701977,7.7374673973,64.284565066,11.414804452,16.603165766,14.260920285,12.652131581,16.941559202,233.90532035,62.380678226
930,11.827790616,3.6847025469,10.752081031,134.76053704,6.4920549556,7.7249334993,44.623694811,17.634018145,19.417296548,356.99758013,40.663652142
931,9.0947716076,43.710743197,9.1406433024,72.516300196,10.83528466,89.06244294,9.4190861142,11.148994275,53.528318719,214.63823958,351.24254794
932,7.0970062341,21.525240664,13.16913491,78.071745758,8.3388714694,43.389520632,0.0443864492,17.040145233,39.53888243,325.88445164,197.53593918
933,9.9658391968,0.0303056025,13.188378745,186.28551352,12.20114037,0.1257936253,0.143784235,14.186326025,16.140642967,250.53609338,23.098469028
934,12.635579753,1.2020537127,12.074857767,109.11305904,13.707665245,3.5260179812,0.0220834314,13.790128345,15.429293701,148.90001404,25.711423452
935,14.865714608,5.0987086195,5.1490927442,101.22248674,15.492133913,10.753550602,1.587642378,16.360869612,18.940564681,330.652504,47.396123396
936,12.921604932,1.4917419837,12.71471633,103.64795143,11.638763918,3.117534761,0.0031898049,10.833109003,13.853563261,255.12056977,26.98344372
937,5.4771081826,21.149413463,12.532230857,138.42269031,3.7322988085,42.425797211,0.0167283077,17.097385261,37.611223196,201.19195599,179.98459754
938,3.7613339589,0.0908230538,14.433695595,31.941960168,4.7266192383,1.1332020789,0.3398114673,16.04643546,15.252637291,260.17180844,12.485751226
939,11.759414844,0.7985775423,10.092156769,95.763026692,9.2923355142,2.1044960248,0.6444889319,12.253438343,13.505460186,178.51098959,19.4054478
940,10.151453884,64.389613215,11.494755781,59.637529378,7.6832988607,128.88374336,0.0368264499,13.210581584,77.85761364,206.7087272,526.39102415
941,2.1751084396,10.189686968,9.2267098297,78.894165604,2.0824029563,21.3128696,5.5437963783,10.301008642,16.912559645,125.81542081,78.67852483
942,4.0499202627,16.919658816,14.941650485,103.66123778,7.1625533063,33.841974061,0.0000299454,14.318438204,30.918392139,209.23498823,151.54022774
943,11.367161261,0.1971574143,5.3181118752,85.855915611,9.615053539,2.5805229139,11.067711333,10.089165654,10.085705258,168.99591622,5.4554613998
944,14.88428238,0.7654302367,11.948293432,124.42799727,13.136789475,1.7462927754,0.1872831509,16.403701528,16.986801468,204.99526103,27.17624395
945,9.3992507046,1.0112023384,5.651438637,32.12834605,2.6678354016,2.4040595673,59.717945231,15.360507252,17.919650014,177.0892301,37.295035748
946,16.145352728,0.559658124,10.516966747,123.51986175,18.339296019,1.753244988,21.801251066,17.511007435,18.394435496,122.96357729,18.953745797
947,11.20177356,0.0934886425,14.906769292,191.90663866,12.746602294,0.2692927671,10.577108895,14.13765912,13.061947101,279.00590128,13.363505499
948,4.089007389,8.1437342454,14.889827138,90.434821961,6.4235027957,17.627138976,0.4613594904,14.176587427,18.330275733,211.93537585,57.736684293
949,6.5711385973,108.25116504,8.9005892649,97.676826708,3.2066383867,217.63402995,0.0219397108,13.375313556,123.09245177,386.68771674,892.25576452
950,-0.546038427,1.9138899539,8.2041701457,90.107090186,-4.886144468,4.8414153811,0.006864291,14.245218145,13.97251969,204.90661528,15.277963062
951,5.7519578013,40.562071489,7.3169746121,52.382823689,1.0038790921,82.162257872,0.0046706202,13.099707523,53.205617758,164.48715946,331.59712092
952,10.204599304,107.50114363,12.056001423,70.207023806,19.075300051,215.87809155,0.1716599322,13.950595343,120.72523551,182.63868869,872.74925852
953,12.717198944,0.0006933069,11.607574954,176.13809543,10.469423483,2.4159590204,2.1762044618,14.000816407,18.098452254,194.95921418,25.809901223
954,6.5177072957,0.9260330127,12.130386288,155.95702092,7.8018764751,2.0749240406,11.945258583,17.692082886,18.503370025,269.63099185,19.957709134
955,4.4350875579,0.2680916381,14.22387748,133.77634073,-0.272723141,3.8273795656,0.0003569982,14.279272625,13.097909523,126.61023592,8.5623926895
956,7.2871461039,0.0007284989,10.923377111,126.87449423,11.897617624,1.7511653871,7.5172241749,10.029504135,12.521776669,224.2237164,24.05508791
957,19.094292665,6.7299668806,5.2896187037,52.678533611,19.886604671,15.584067946,0.0458763765,15.861370514,23.287584212,282.07227357,69.713841637
958,13.57932691,151.85673308,7.9526416086,69.581652817,15.781846015,303.78454262,2.1114206285,12.27192893,161.13217959,115.39044449,1211.5977261
959,16.928874306,36.058827951,6.3477878977,210.23691481,18.990435781,72.391507631,352.39858009,10.976796765,45.955423435,208.88386271,288.91904649
960,5.6420858237,9.3198584676,7.1395028113,146.74783832,2.9378308907,19.183294289,0.0000953712,17.609918076,27.997131146,286.64751241,95.284163597
961,-0.055832327,0.7348940143,6.3428166422,73.130145299,2.1098390861,2.3420735271,0.0515852668,14.170087768,16.325921764,240.58365745,25.66541653
962,6.8814497742,0.184222149,8.2654696951,182.06172005,4.3327113902,1.2296152379,0.0001184958,15.381035591,16.710845259,208.0014003,24.330320966
963,2.8781063442,0.0005740763,8.9169898927,4.4537318797,0.1387537931,0.0269288112,0.0010945095,17.385744303,19.948187927,275.60624663,28.435287233
964,13.603831618,84.308508657,14.799608593,178.26072099,12.790847321,169.95786459,0.0001891805,14.416229053,99.614058074,338.12940765,692.87558081
965,14.567523629,0.1427409631,10.676486942,132.12214227,15.70071853,1.0167800506,1.4825740006,12.493410372,12.478487211,109.62885265,5.4046500668
966,16.513858472,0.080090212,13.297270633,116.08012862,20.87268185,0.400181283,25.587592758,14.162096752,14.525972838,250.70385784,15.964900861
967,5.5747277059,0.2490543435,5.017197486,60.192767985,4.5917345294,0.5269208636,0.77528319,15.725436776,16.770830177,286.03635998,19.919993649
968,3.7286414355,4.2938236275,10.698597159,14.78158419,7.218267885,10.950685093,0.0219834763,12.612976988,15.07406972,66.075181642,37.375217254
969,9.2337092504,0.0908012794,8.061992616,22.445170437,8.482349099,1.8567209311,0.0165732975,13.410990717,12.448888122,123.8954471,8.4316298122
970,13.61381528,25.195190664,10.606225494,68.39281921,11.233444644,51.268714826,27.206318614,12.155774382,39.049339705,220.87938687,224.22506537
971,5.4804804673,8.9571402552,14.234705339,95.833452704,7.5111032224,19.279085073,3.4829832897,15.510166551,21.663073972,231.7619756,71.752374775
972,15.568638378,0.7276267743,12.40140674,80.175173995,13.984089898,1.6373595801,0.4045048333,15.823818537,15.383851552,159.52711706,13.398949451
